Municipio,CP,sessionID,DNI,Telef,duration_call_mins,Producto,chalet/piso,bajo/intermedio,adosado/unifamiliar,rejas,perro,Distritos,Total 2020,Incremento renta,1.-Homicidios dolosos y asesinatos consumados en Enero-marzo 2019,1.-Homicidios dolosos y asesinatos consumados en Enero-marzo 2020,2.-Homicidios dolosos y asesinatos en grado tentativa en Enero-marzo 2019,2.-Homicidios dolosos y asesinatos en grado tentativa en Enero-marzo 2020,3.-Delitos graves y menos graves de lesiones y ri�a tumultuaria en Enero-marzo 2019,3.-Delitos graves y menos graves de lesiones y ri�a tumultuaria en Enero-marzo 2020,4.-Secuestro en Enero-marzo 2019,4.-Secuestro en Enero-marzo 2020,5.-Delitos contra la libertad e indemnidad sexual en Enero-marzo 2019,5.-Delitos contra la libertad e indemnidad sexual en Enero-marzo 2020,5.1.-Agresi�n sexual con penetraci�n en Enero-marzo 2019,5.1.-Agresi�n sexual con penetraci�n en Enero-marzo 2020,5.2.-Resto de delitos contra la libertad e indemnidad sexual en Enero-marzo 2019,5.2.-Resto de delitos contra la libertad e indemnidad sexual en Enero-marzo 2020,6.-Robos con violencia e intimidaci�n en Enero-marzo 2019,6.-Robos con violencia e intimidaci�n en Enero-marzo 2020,"7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones en Enero-marzo 2019","7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones en Enero-marzo 2020",7.1.-Robos con fuerza en domicilios en Enero-marzo 2019,7.1.-Robos con fuerza en domicilios en Enero-marzo 2020,8.-Hurtos en Enero-marzo 2019,8.-Hurtos en Enero-marzo 2020,9.-Sustracciones de veh�culos en Enero-marzo 2019,9.-Sustracciones de veh�culos en Enero-marzo 2020,10.-Tr�fico de drogas en Enero-marzo 2019,10.-Tr�fico de drogas en Enero-marzo 2020,Resto de infracciones penales en Enero-marzo 2019,Resto de infracciones penales en Enero-marzo 2020,TOTAL INFRACCIONES PENALES en Enero-marzo 2019,TOTAL INFRACCIONES PENALES en Enero-marzo 2020
Fuenlabrada,28058,b'MC40NTA3ODI5NDgxOTM1MTEwNg==',X16250979,629462050,20.991758775193237,Home Basic,Chalet,,Adosado,Con Rejas,,distrito 04,10.421,0.12099999999999866,0.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,7.0,9.0,0.0,0.0,7.0,9.0,84.0,41.0,45.0,66.0,19.0,27.0,477.0,466.0,56.0,37.0,4.0,12.0,1124.0,793.0,1803.0,1432.0
Fuenlabrada,28058,b'MC40NTA3ODI5NDgxOTM1MTEwNg==',X16250979,629462050,20.991758775193237,Home Basic,Chalet,,Adosado,Con Rejas,,distrito 05,10.686,0.06400000000000006,0.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,7.0,9.0,0.0,0.0,7.0,9.0,84.0,41.0,45.0,66.0,19.0,27.0,477.0,466.0,56.0,37.0,4.0,12.0,1124.0,793.0,1803.0,1432.0
Fuenlabrada,28058,b'MC40NTA3ODI5NDgxOTM1MTEwNg==',X16250979,629462050,20.991758775193237,Home Basic,Chalet,,Adosado,Con Rejas,,distrito 06,11.713,0.06899999999999906,0.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,7.0,9.0,0.0,0.0,7.0,9.0,84.0,41.0,45.0,66.0,19.0,27.0,477.0,466.0,56.0,37.0,4.0,12.0,1124.0,793.0,1803.0,1432.0
Fuenlabrada,28058,b'MC40NTA3ODI5NDgxOTM1MTEwNg==',X16250979,629462050,20.991758775193237,Home Basic,Chalet,,Adosado,Con Rejas,,distrito 07,12.235,0.10200000000000031,0.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,7.0,9.0,0.0,0.0,7.0,9.0,84.0,41.0,45.0,66.0,19.0,27.0,477.0,466.0,56.0,37.0,4.0,12.0,1124.0,793.0,1803.0,1432.0
Fuenlabrada,28058,b'MC40NTA3ODI5NDgxOTM1MTEwNg==',X16250979,629462050,20.991758775193237,Home Basic,Chalet,,Adosado,Con Rejas,,distrito 08,11.387,0.11000000000000121,0.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,7.0,9.0,0.0,0.0,7.0,9.0,84.0,41.0,45.0,66.0,19.0,27.0,477.0,466.0,56.0,37.0,4.0,12.0,1124.0,793.0,1803.0,1432.0
Fuenlabrada,28058,b'MC40NTA3ODI5NDgxOTM1MTEwNg==',X16250979,629462050,20.991758775193237,Home Basic,Chalet,,Adosado,Con Rejas,,distrito 09,11.328,0.13599999999999923,0.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,7.0,9.0,0.0,0.0,7.0,9.0,84.0,41.0,45.0,66.0,19.0,27.0,477.0,466.0,56.0,37.0,4.0,12.0,1124.0,793.0,1803.0,1432.0
Fuenlabrada,28058,b'MC41Njk2ODUyMTMzODE2NzIx',X16250979,629462050,21.90865087468406,Home Basic,Chalet,,Adosado,Con Rejas,,distrito 01,10.277,0.21199999999999974,0.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,7.0,9.0,0.0,0.0,7.0,9.0,84.0,41.0,45.0,66.0,19.0,27.0,477.0,466.0,56.0,37.0,4.0,12.0,1124.0,793.0,1803.0,1432.0
Fuenlabrada,28058,b'MC41Njk2ODUyMTMzODE2NzIx',X16250979,629462050,21.90865087468406,Home Basic,Chalet,,Adosado,Con Rejas,,distrito 02,11.037,0.10500000000000043,0.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,7.0,9.0,0.0,0.0,7.0,9.0,84.0,41.0,45.0,66.0,19.0,27.0,477.0,466.0,56.0,37.0,4.0,12.0,1124.0,793.0,1803.0,1432.0
Fuenlabrada,28058,b'MC41Njk2ODUyMTMzODE2NzIx',X16250979,629462050,21.90865087468406,Home Basic,Chalet,,Adosado,Con Rejas,,distrito 03,10.447,0.05299999999999905,0.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,7.0,9.0,0.0,0.0,7.0,9.0,84.0,41.0,45.0,66.0,19.0,27.0,477.0,466.0,56.0,37.0,4.0,12.0,1124.0,793.0,1803.0,1432.0
Fuenlabrada,28058,b'MC41Njk2ODUyMTMzODE2NzIx',X16250979,629462050,21.90865087468406,Home Basic,Chalet,,Adosado,Con Rejas,,distrito 04,10.421,0.12099999999999866,0.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,7.0,9.0,0.0,0.0,7.0,9.0,84.0,41.0,45.0,66.0,19.0,27.0,477.0,466.0,56.0,37.0,4.0,12.0,1124.0,793.0,1803.0,1432.0
Fuenlabrada,28058,b'MC41Njk2ODUyMTMzODE2NzIx',X16250979,629462050,21.90865087468406,Home Basic,Chalet,,Adosado,Con Rejas,,distrito 05,10.686,0.06400000000000006,0.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,7.0,9.0,0.0,0.0,7.0,9.0,84.0,41.0,45.0,66.0,19.0,27.0,477.0,466.0,56.0,37.0,4.0,12.0,1124.0,793.0,1803.0,1432.0
Fuenlabrada,28058,b'MC41Njk2ODUyMTMzODE2NzIx',X16250979,629462050,21.90865087468406,Home Basic,Chalet,,Adosado,Con Rejas,,distrito 06,11.713,0.06899999999999906,0.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,7.0,9.0,0.0,0.0,7.0,9.0,84.0,41.0,45.0,66.0,19.0,27.0,477.0,466.0,56.0,37.0,4.0,12.0,1124.0,793.0,1803.0,1432.0
Fuenlabrada,28058,b'MC41Njk2ODUyMTMzODE2NzIx',X16250979,629462050,21.90865087468406,Home Basic,Chalet,,Adosado,Con Rejas,,distrito 07,12.235,0.10200000000000031,0.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,7.0,9.0,0.0,0.0,7.0,9.0,84.0,41.0,45.0,66.0,19.0,27.0,477.0,466.0,56.0,37.0,4.0,12.0,1124.0,793.0,1803.0,1432.0
Fuenlabrada,28058,b'MC41Njk2ODUyMTMzODE2NzIx',X16250979,629462050,21.90865087468406,Home Basic,Chalet,,Adosado,Con Rejas,,distrito 08,11.387,0.11000000000000121,0.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,7.0,9.0,0.0,0.0,7.0,9.0,84.0,41.0,45.0,66.0,19.0,27.0,477.0,466.0,56.0,37.0,4.0,12.0,1124.0,793.0,1803.0,1432.0
Fuenlabrada,28058,b'MC41Njk2ODUyMTMzODE2NzIx',X16250979,629462050,21.90865087468406,Home Basic,Chalet,,Adosado,Con Rejas,,distrito 09,11.328,0.13599999999999923,0.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,7.0,9.0,0.0,0.0,7.0,9.0,84.0,41.0,45.0,66.0,19.0,27.0,477.0,466.0,56.0,37.0,4.0,12.0,1124.0,793.0,1803.0,1432.0
Fuenlabrada,28058,b'MC42NzQxNTMzODY3NDMxNzY=',X55621919,604801902,11.573878515762916,,Piso,Bajo,,Con Rejas,Con Perro,distrito 01,10.277,0.21199999999999974,0.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,7.0,9.0,0.0,0.0,7.0,9.0,84.0,41.0,45.0,66.0,19.0,27.0,477.0,466.0,56.0,37.0,4.0,12.0,1124.0,793.0,1803.0,1432.0
Fuenlabrada,28058,b'MC42NzQxNTMzODY3NDMxNzY=',X55621919,604801902,11.573878515762916,,Piso,Bajo,,Con Rejas,Con Perro,distrito 02,11.037,0.10500000000000043,0.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,7.0,9.0,0.0,0.0,7.0,9.0,84.0,41.0,45.0,66.0,19.0,27.0,477.0,466.0,56.0,37.0,4.0,12.0,1124.0,793.0,1803.0,1432.0
Fuenlabrada,28058,b'MC42NzQxNTMzODY3NDMxNzY=',X55621919,604801902,11.573878515762916,,Piso,Bajo,,Con Rejas,Con Perro,distrito 03,10.447,0.05299999999999905,0.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,7.0,9.0,0.0,0.0,7.0,9.0,84.0,41.0,45.0,66.0,19.0,27.0,477.0,466.0,56.0,37.0,4.0,12.0,1124.0,793.0,1803.0,1432.0
Fuenlabrada,28058,b'MC42NzQxNTMzODY3NDMxNzY=',X55621919,604801902,11.573878515762916,,Piso,Bajo,,Con Rejas,Con Perro,distrito 04,10.421,0.12099999999999866,0.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,7.0,9.0,0.0,0.0,7.0,9.0,84.0,41.0,45.0,66.0,19.0,27.0,477.0,466.0,56.0,37.0,4.0,12.0,1124.0,793.0,1803.0,1432.0
Fuenlabrada,28058,b'MC42NzQxNTMzODY3NDMxNzY=',X55621919,604801902,11.573878515762916,,Piso,Bajo,,Con Rejas,Con Perro,distrito 05,10.686,0.06400000000000006,0.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,7.0,9.0,0.0,0.0,7.0,9.0,84.0,41.0,45.0,66.0,19.0,27.0,477.0,466.0,56.0,37.0,4.0,12.0,1124.0,793.0,1803.0,1432.0
Fuenlabrada,28058,b'MC42NzQxNTMzODY3NDMxNzY=',X55621919,604801902,11.573878515762916,,Piso,Bajo,,Con Rejas,Con Perro,distrito 06,11.713,0.06899999999999906,0.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,7.0,9.0,0.0,0.0,7.0,9.0,84.0,41.0,45.0,66.0,19.0,27.0,477.0,466.0,56.0,37.0,4.0,12.0,1124.0,793.0,1803.0,1432.0
Fuenlabrada,28058,b'MC42NzQxNTMzODY3NDMxNzY=',X55621919,604801902,11.573878515762916,,Piso,Bajo,,Con Rejas,Con Perro,distrito 07,12.235,0.10200000000000031,0.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,7.0,9.0,0.0,0.0,7.0,9.0,84.0,41.0,45.0,66.0,19.0,27.0,477.0,466.0,56.0,37.0,4.0,12.0,1124.0,793.0,1803.0,1432.0
Fuenlabrada,28058,b'MC42NzQxNTMzODY3NDMxNzY=',X55621919,604801902,11.573878515762916,,Piso,Bajo,,Con Rejas,Con Perro,distrito 08,11.387,0.11000000000000121,0.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,7.0,9.0,0.0,0.0,7.0,9.0,84.0,41.0,45.0,66.0,19.0,27.0,477.0,466.0,56.0,37.0,4.0,12.0,1124.0,793.0,1803.0,1432.0
Fuenlabrada,28058,b'MC42NzQxNTMzODY3NDMxNzY=',X55621919,604801902,11.573878515762916,,Piso,Bajo,,Con Rejas,Con Perro,distrito 09,11.328,0.13599999999999923,0.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,7.0,9.0,0.0,0.0,7.0,9.0,84.0,41.0,45.0,66.0,19.0,27.0,477.0,466.0,56.0,37.0,4.0,12.0,1124.0,793.0,1803.0,1432.0
Fuenlabrada,28058,b'MC43NDQ3Njc2MDkwNTc3OTc5',X16250979,629462050,21.61704915142913,Home Basic,Chalet,,Adosado,Con Rejas,,distrito 01,10.277,0.21199999999999974,0.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,7.0,9.0,0.0,0.0,7.0,9.0,84.0,41.0,45.0,66.0,19.0,27.0,477.0,466.0,56.0,37.0,4.0,12.0,1124.0,793.0,1803.0,1432.0
Fuenlabrada,28058,b'MC43NDQ3Njc2MDkwNTc3OTc5',X16250979,629462050,21.61704915142913,Home Basic,Chalet,,Adosado,Con Rejas,,distrito 02,11.037,0.10500000000000043,0.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,7.0,9.0,0.0,0.0,7.0,9.0,84.0,41.0,45.0,66.0,19.0,27.0,477.0,466.0,56.0,37.0,4.0,12.0,1124.0,793.0,1803.0,1432.0
Fuenlabrada,28058,b'MC43NDQ3Njc2MDkwNTc3OTc5',X16250979,629462050,21.61704915142913,Home Basic,Chalet,,Adosado,Con Rejas,,distrito 03,10.447,0.05299999999999905,0.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,7.0,9.0,0.0,0.0,7.0,9.0,84.0,41.0,45.0,66.0,19.0,27.0,477.0,466.0,56.0,37.0,4.0,12.0,1124.0,793.0,1803.0,1432.0
Fuenlabrada,28058,b'MC43NDQ3Njc2MDkwNTc3OTc5',X16250979,629462050,21.61704915142913,Home Basic,Chalet,,Adosado,Con Rejas,,distrito 04,10.421,0.12099999999999866,0.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,7.0,9.0,0.0,0.0,7.0,9.0,84.0,41.0,45.0,66.0,19.0,27.0,477.0,466.0,56.0,37.0,4.0,12.0,1124.0,793.0,1803.0,1432.0
Fuenlabrada,28058,b'MC43NDQ3Njc2MDkwNTc3OTc5',X16250979,629462050,21.61704915142913,Home Basic,Chalet,,Adosado,Con Rejas,,distrito 05,10.686,0.06400000000000006,0.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,7.0,9.0,0.0,0.0,7.0,9.0,84.0,41.0,45.0,66.0,19.0,27.0,477.0,466.0,56.0,37.0,4.0,12.0,1124.0,793.0,1803.0,1432.0
Fuenlabrada,28058,b'MC43NDQ3Njc2MDkwNTc3OTc5',X16250979,629462050,21.61704915142913,Home Basic,Chalet,,Adosado,Con Rejas,,distrito 06,11.713,0.06899999999999906,0.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,7.0,9.0,0.0,0.0,7.0,9.0,84.0,41.0,45.0,66.0,19.0,27.0,477.0,466.0,56.0,37.0,4.0,12.0,1124.0,793.0,1803.0,1432.0
Fuenlabrada,28058,b'MC43NDQ3Njc2MDkwNTc3OTc5',X16250979,629462050,21.61704915142913,Home Basic,Chalet,,Adosado,Con Rejas,,distrito 07,12.235,0.10200000000000031,0.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,7.0,9.0,0.0,0.0,7.0,9.0,84.0,41.0,45.0,66.0,19.0,27.0,477.0,466.0,56.0,37.0,4.0,12.0,1124.0,793.0,1803.0,1432.0
Fuenlabrada,28058,b'MC43NDQ3Njc2MDkwNTc3OTc5',X16250979,629462050,21.61704915142913,Home Basic,Chalet,,Adosado,Con Rejas,,distrito 08,11.387,0.11000000000000121,0.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,7.0,9.0,0.0,0.0,7.0,9.0,84.0,41.0,45.0,66.0,19.0,27.0,477.0,466.0,56.0,37.0,4.0,12.0,1124.0,793.0,1803.0,1432.0
Fuenlabrada,28058,b'MC43NDQ3Njc2MDkwNTc3OTc5',X16250979,629462050,21.61704915142913,Home Basic,Chalet,,Adosado,Con Rejas,,distrito 09,11.328,0.13599999999999923,0.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,7.0,9.0,0.0,0.0,7.0,9.0,84.0,41.0,45.0,66.0,19.0,27.0,477.0,466.0,56.0,37.0,4.0,12.0,1124.0,793.0,1803.0,1432.0
Fuenlabrada,28058,b'MC43NTI5NzYzNjk3NzcxMzU5',X55621919,604801902,1.349902180339722,,Piso,Bajo,,Con Rejas,Con Perro,distrito 01,10.277,0.21199999999999974,0.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,7.0,9.0,0.0,0.0,7.0,9.0,84.0,41.0,45.0,66.0,19.0,27.0,477.0,466.0,56.0,37.0,4.0,12.0,1124.0,793.0,1803.0,1432.0
Fuenlabrada,28058,b'MC43NTI5NzYzNjk3NzcxMzU5',X55621919,604801902,1.349902180339722,,Piso,Bajo,,Con Rejas,Con Perro,distrito 02,11.037,0.10500000000000043,0.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,7.0,9.0,0.0,0.0,7.0,9.0,84.0,41.0,45.0,66.0,19.0,27.0,477.0,466.0,56.0,37.0,4.0,12.0,1124.0,793.0,1803.0,1432.0
Fuenlabrada,28058,b'MC43NTI5NzYzNjk3NzcxMzU5',X55621919,604801902,1.349902180339722,,Piso,Bajo,,Con Rejas,Con Perro,distrito 03,10.447,0.05299999999999905,0.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,7.0,9.0,0.0,0.0,7.0,9.0,84.0,41.0,45.0,66.0,19.0,27.0,477.0,466.0,56.0,37.0,4.0,12.0,1124.0,793.0,1803.0,1432.0
Fuenlabrada,28058,b'MC43NTI5NzYzNjk3NzcxMzU5',X55621919,604801902,1.349902180339722,,Piso,Bajo,,Con Rejas,Con Perro,distrito 04,10.421,0.12099999999999866,0.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,7.0,9.0,0.0,0.0,7.0,9.0,84.0,41.0,45.0,66.0,19.0,27.0,477.0,466.0,56.0,37.0,4.0,12.0,1124.0,793.0,1803.0,1432.0
Fuenlabrada,28058,b'MC43NTI5NzYzNjk3NzcxMzU5',X55621919,604801902,1.349902180339722,,Piso,Bajo,,Con Rejas,Con Perro,distrito 05,10.686,0.06400000000000006,0.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,7.0,9.0,0.0,0.0,7.0,9.0,84.0,41.0,45.0,66.0,19.0,27.0,477.0,466.0,56.0,37.0,4.0,12.0,1124.0,793.0,1803.0,1432.0
Fuenlabrada,28058,b'MC43NTI5NzYzNjk3NzcxMzU5',X55621919,604801902,1.349902180339722,,Piso,Bajo,,Con Rejas,Con Perro,distrito 06,11.713,0.06899999999999906,0.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,7.0,9.0,0.0,0.0,7.0,9.0,84.0,41.0,45.0,66.0,19.0,27.0,477.0,466.0,56.0,37.0,4.0,12.0,1124.0,793.0,1803.0,1432.0
Fuenlabrada,28058,b'MC43NTI5NzYzNjk3NzcxMzU5',X55621919,604801902,1.349902180339722,,Piso,Bajo,,Con Rejas,Con Perro,distrito 07,12.235,0.10200000000000031,0.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,7.0,9.0,0.0,0.0,7.0,9.0,84.0,41.0,45.0,66.0,19.0,27.0,477.0,466.0,56.0,37.0,4.0,12.0,1124.0,793.0,1803.0,1432.0
Fuenlabrada,28058,b'MC43NTI5NzYzNjk3NzcxMzU5',X55621919,604801902,1.349902180339722,,Piso,Bajo,,Con Rejas,Con Perro,distrito 08,11.387,0.11000000000000121,0.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,7.0,9.0,0.0,0.0,7.0,9.0,84.0,41.0,45.0,66.0,19.0,27.0,477.0,466.0,56.0,37.0,4.0,12.0,1124.0,793.0,1803.0,1432.0
Fuenlabrada,28058,b'MC43NTI5NzYzNjk3NzcxMzU5',X55621919,604801902,1.349902180339722,,Piso,Bajo,,Con Rejas,Con Perro,distrito 09,11.328,0.13599999999999923,0.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,7.0,9.0,0.0,0.0,7.0,9.0,84.0,41.0,45.0,66.0,19.0,27.0,477.0,466.0,56.0,37.0,4.0,12.0,1124.0,793.0,1803.0,1432.0
Fuenlabrada,28058,b'MC44ODE3NDA1MTA4NjY4Mjc4',X36092963,674621780,4.804695641213763,,Piso,Bajo,,Con Rejas,Con Perro,distrito 01,10.277,0.21199999999999974,0.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,7.0,9.0,0.0,0.0,7.0,9.0,84.0,41.0,45.0,66.0,19.0,27.0,477.0,466.0,56.0,37.0,4.0,12.0,1124.0,793.0,1803.0,1432.0
Fuenlabrada,28058,b'MC44ODE3NDA1MTA4NjY4Mjc4',X36092963,674621780,4.804695641213763,,Piso,Bajo,,Con Rejas,Con Perro,distrito 02,11.037,0.10500000000000043,0.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,7.0,9.0,0.0,0.0,7.0,9.0,84.0,41.0,45.0,66.0,19.0,27.0,477.0,466.0,56.0,37.0,4.0,12.0,1124.0,793.0,1803.0,1432.0
Fuenlabrada,28058,b'MC44ODE3NDA1MTA4NjY4Mjc4',X36092963,674621780,4.804695641213763,,Piso,Bajo,,Con Rejas,Con Perro,distrito 03,10.447,0.05299999999999905,0.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,7.0,9.0,0.0,0.0,7.0,9.0,84.0,41.0,45.0,66.0,19.0,27.0,477.0,466.0,56.0,37.0,4.0,12.0,1124.0,793.0,1803.0,1432.0
Fuenlabrada,28058,b'MC44ODE3NDA1MTA4NjY4Mjc4',X36092963,674621780,4.804695641213763,,Piso,Bajo,,Con Rejas,Con Perro,distrito 04,10.421,0.12099999999999866,0.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,7.0,9.0,0.0,0.0,7.0,9.0,84.0,41.0,45.0,66.0,19.0,27.0,477.0,466.0,56.0,37.0,4.0,12.0,1124.0,793.0,1803.0,1432.0
Fuenlabrada,28058,b'MC44ODE3NDA1MTA4NjY4Mjc4',X36092963,674621780,4.804695641213763,,Piso,Bajo,,Con Rejas,Con Perro,distrito 05,10.686,0.06400000000000006,0.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,7.0,9.0,0.0,0.0,7.0,9.0,84.0,41.0,45.0,66.0,19.0,27.0,477.0,466.0,56.0,37.0,4.0,12.0,1124.0,793.0,1803.0,1432.0
Fuenlabrada,28058,b'MC44ODE3NDA1MTA4NjY4Mjc4',X36092963,674621780,4.804695641213763,,Piso,Bajo,,Con Rejas,Con Perro,distrito 06,11.713,0.06899999999999906,0.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,7.0,9.0,0.0,0.0,7.0,9.0,84.0,41.0,45.0,66.0,19.0,27.0,477.0,466.0,56.0,37.0,4.0,12.0,1124.0,793.0,1803.0,1432.0
Fuenlabrada,28058,b'MC44ODE3NDA1MTA4NjY4Mjc4',X36092963,674621780,4.804695641213763,,Piso,Bajo,,Con Rejas,Con Perro,distrito 07,12.235,0.10200000000000031,0.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,7.0,9.0,0.0,0.0,7.0,9.0,84.0,41.0,45.0,66.0,19.0,27.0,477.0,466.0,56.0,37.0,4.0,12.0,1124.0,793.0,1803.0,1432.0
Fuenlabrada,28058,b'MC44ODE3NDA1MTA4NjY4Mjc4',X36092963,674621780,4.804695641213763,,Piso,Bajo,,Con Rejas,Con Perro,distrito 08,11.387,0.11000000000000121,0.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,7.0,9.0,0.0,0.0,7.0,9.0,84.0,41.0,45.0,66.0,19.0,27.0,477.0,466.0,56.0,37.0,4.0,12.0,1124.0,793.0,1803.0,1432.0
Fuenlabrada,28058,b'MC44ODE3NDA1MTA4NjY4Mjc4',X36092963,674621780,4.804695641213763,,Piso,Bajo,,Con Rejas,Con Perro,distrito 09,11.328,0.13599999999999923,0.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,7.0,9.0,0.0,0.0,7.0,9.0,84.0,41.0,45.0,66.0,19.0,27.0,477.0,466.0,56.0,37.0,4.0,12.0,1124.0,793.0,1803.0,1432.0
Fuenlabrada,28058,b'MC4wNjA0OTMzMjk3NjcxNzcxNA==',X16250979,629462050,25.065917656219067,Home Basic,Chalet,,Adosado,Con Rejas,,distrito 01,10.277,0.21199999999999974,0.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,7.0,9.0,0.0,0.0,7.0,9.0,84.0,41.0,45.0,66.0,19.0,27.0,477.0,466.0,56.0,37.0,4.0,12.0,1124.0,793.0,1803.0,1432.0
Fuenlabrada,28058,b'MC4wNjA0OTMzMjk3NjcxNzcxNA==',X16250979,629462050,25.065917656219067,Home Basic,Chalet,,Adosado,Con Rejas,,distrito 02,11.037,0.10500000000000043,0.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,7.0,9.0,0.0,0.0,7.0,9.0,84.0,41.0,45.0,66.0,19.0,27.0,477.0,466.0,56.0,37.0,4.0,12.0,1124.0,793.0,1803.0,1432.0
Fuenlabrada,28058,b'MC4wNjA0OTMzMjk3NjcxNzcxNA==',X16250979,629462050,25.065917656219067,Home Basic,Chalet,,Adosado,Con Rejas,,distrito 03,10.447,0.05299999999999905,0.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,7.0,9.0,0.0,0.0,7.0,9.0,84.0,41.0,45.0,66.0,19.0,27.0,477.0,466.0,56.0,37.0,4.0,12.0,1124.0,793.0,1803.0,1432.0
Fuenlabrada,28058,b'MC4wNjA0OTMzMjk3NjcxNzcxNA==',X16250979,629462050,25.065917656219067,Home Basic,Chalet,,Adosado,Con Rejas,,distrito 04,10.421,0.12099999999999866,0.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,7.0,9.0,0.0,0.0,7.0,9.0,84.0,41.0,45.0,66.0,19.0,27.0,477.0,466.0,56.0,37.0,4.0,12.0,1124.0,793.0,1803.0,1432.0
Fuenlabrada,28058,b'MC4wNjA0OTMzMjk3NjcxNzcxNA==',X16250979,629462050,25.065917656219067,Home Basic,Chalet,,Adosado,Con Rejas,,distrito 05,10.686,0.06400000000000006,0.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,7.0,9.0,0.0,0.0,7.0,9.0,84.0,41.0,45.0,66.0,19.0,27.0,477.0,466.0,56.0,37.0,4.0,12.0,1124.0,793.0,1803.0,1432.0
Fuenlabrada,28058,b'MC4wNjA0OTMzMjk3NjcxNzcxNA==',X16250979,629462050,25.065917656219067,Home Basic,Chalet,,Adosado,Con Rejas,,distrito 06,11.713,0.06899999999999906,0.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,7.0,9.0,0.0,0.0,7.0,9.0,84.0,41.0,45.0,66.0,19.0,27.0,477.0,466.0,56.0,37.0,4.0,12.0,1124.0,793.0,1803.0,1432.0
Fuenlabrada,28058,b'MC4wNjA0OTMzMjk3NjcxNzcxNA==',X16250979,629462050,25.065917656219067,Home Basic,Chalet,,Adosado,Con Rejas,,distrito 07,12.235,0.10200000000000031,0.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,7.0,9.0,0.0,0.0,7.0,9.0,84.0,41.0,45.0,66.0,19.0,27.0,477.0,466.0,56.0,37.0,4.0,12.0,1124.0,793.0,1803.0,1432.0
